FeatureID,FeatureName,ZoneID,ZoneName,CountyName,CountyFIPS,StateOrProvinceCode,CountryCode
2,Alaska Statewide,10002,Alaska Statewide,Aleutians East,02013,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Anchorage,02020,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Bristol Bay,02060,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Denali,02068,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Fairbanks North Star,02090,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Haines,02100,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Juneau,02110,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Kenai Peninsula,02122,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Ketchikan Gateway,02130,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Kodiak Island,02150,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Lake and Peninsula,02164,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Matanuska Susitna,02170,AK,US
2,Alaska Statewide,10002,Alaska Statewide,North Slope,02185,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Northwest Arctic,02188,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Prince Wales Ketchikan,02201,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Sitka,02220,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Skagway Hoonah Angoon,02232,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Wrangell Petersburg,02280,AK,US
2,Alaska Statewide,10002,Alaska Statewide,Yakutat,02282,AK,US
96,US Nationwide,10096,US Nationwide,Aleutians East,02013,AK,US
96,US Nationwide,10096,US Nationwide,Anchorage,02020,AK,US
96,US Nationwide,10096,US Nationwide,Bristol Bay,02060,AK,US
96,US Nationwide,10096,US Nationwide,Denali,02068,AK,US
96,US Nationwide,10096,US Nationwide,Fairbanks North Star,02090,AK,US
96,US Nationwide,10096,US Nationwide,Haines,02100,AK,US
96,US Nationwide,10096,US Nationwide,Juneau,02110,AK,US
96,US Nationwide,10096,US Nationwide,Kenai Peninsula,02122,AK,US
96,US Nationwide,10096,US Nationwide,Ketchikan Gateway,02130,AK,US
96,US Nationwide,10096,US Nationwide,Kodiak Island,02150,AK,US
96,US Nationwide,10096,US Nationwide,Lake and Peninsula,02164,AK,US
96,US Nationwide,10096,US Nationwide,Matanuska Susitna,02170,AK,US
96,US Nationwide,10096,US Nationwide,North Slope,02185,AK,US
96,US Nationwide,10096,US Nationwide,Northwest Arctic,02188,AK,US
96,US Nationwide,10096,US Nationwide,Prince Wales Ketchikan,02201,AK,US
96,US Nationwide,10096,US Nationwide,Sitka,02220,AK,US
96,US Nationwide,10096,US Nationwide,Skagway Hoonah Angoon,02232,AK,US
96,US Nationwide,10096,US Nationwide,Wrangell Petersburg,02280,AK,US
96,US Nationwide,10096,US Nationwide,Yakutat,02282,AK,US
1,Alabama Plus,10001,Alabama Plus,Autauga,01001,AL,US
1,Alabama Plus,10001,Alabama Plus,Baldwin,01003,AL,US
1,Alabama Plus,10001,Alabama Plus,Barbour,01005,AL,US
1,Alabama Plus,10001,Alabama Plus,Bibb,01007,AL,US
1,Alabama Plus,10001,Alabama Plus,Blount,01009,AL,US
1,Alabama Plus,10001,Alabama Plus,Bullock,01011,AL,US
1,Alabama Plus,10001,Alabama Plus,Butler,01013,AL,US
1,Alabama Plus,10001,Alabama Plus,Calhoun,01015,AL,US
1,Alabama Plus,10001,Alabama Plus,Chambers,01017,AL,US
1,Alabama Plus,10001,Alabama Plus,Cherokee,01019,AL,US
1,Alabama Plus,10001,Alabama Plus,Chilton,01021,AL,US
1,Alabama Plus,10001,Alabama Plus,Choctaw,01023,AL,US
1,Alabama Plus,10001,Alabama Plus,Clarke,01025,AL,US
1,Alabama Plus,10001,Alabama Plus,Clay,01027,AL,US
1,Alabama Plus,10001,Alabama Plus,Cleburne,01029,AL,US
1,Alabama Plus,10001,Alabama Plus,Coffee,01031,AL,US
1,Alabama Plus,10001,Alabama Plus,Colbert,01033,AL,US
1,Alabama Plus,10001,Alabama Plus,Conecuh,01035,AL,US
1,Alabama Plus,10001,Alabama Plus,Coosa,01037,AL,US
1,Alabama Plus,10001,Alabama Plus,Covington,01039,AL,US
1,Alabama Plus,10001,Alabama Plus,Crenshaw,01041,AL,US
1,Alabama Plus,10001,Alabama Plus,Cullman,01043,AL,US
1,Alabama Plus,10001,Alabama Plus,Dale,01045,AL,US
1,Alabama Plus,10001,Alabama Plus,Dallas,01047,AL,US
1,Alabama Plus,10001,Alabama Plus,DeKalb,01049,AL,US
1,Alabama Plus,10001,Alabama Plus,Elmore,01051,AL,US
1,Alabama Plus,10001,Alabama Plus,Escambia,01053,AL,US
1,Alabama Plus,10001,Alabama Plus,Etowah,01055,AL,US
1,Alabama Plus,10001,Alabama Plus,Fayette,01057,AL,US
1,Alabama Plus,10001,Alabama Plus,Franklin,01059,AL,US
1,Alabama Plus,10001,Alabama Plus,Geneva,01061,AL,US
1,Alabama Plus,10001,Alabama Plus,Greene,01063,AL,US
1,Alabama Plus,10001,Alabama Plus,Hale,01065,AL,US
1,Alabama Plus,10001,Alabama Plus,Henry,01067,AL,US
1,Alabama Plus,10001,Alabama Plus,Houston,01069,AL,US
1,Alabama Plus,10001,Alabama Plus,Jackson,01071,AL,US
1,Alabama Plus,10001,Alabama Plus,Jefferson,01073,AL,US
1,Alabama Plus,10001,Alabama Plus,Lamar,01075,AL,US
1,Alabama Plus,10001,Alabama Plus,Lauderdale,01077,AL,US
1,Alabama Plus,10001,Alabama Plus,Lawrence,01079,AL,US
1,Alabama Plus,10001,Alabama Plus,Lee,01081,AL,US
1,Alabama Plus,10001,Alabama Plus,Limestone,01083,AL,US
1,Alabama Plus,10001,Alabama Plus,Lowndes,01085,AL,US
1,Alabama Plus,10001,Alabama Plus,Macon,01087,AL,US
1,Alabama Plus,10001,Alabama Plus,Madison,01089,AL,US
1,Alabama Plus,10001,Alabama Plus,Marengo,01091,AL,US
1,Alabama Plus,10001,Alabama Plus,Marion,01093,AL,US
1,Alabama Plus,10001,Alabama Plus,Marshall,01095,AL,US
1,Alabama Plus,10001,Alabama Plus,Mobile,01097,AL,US
1,Alabama Plus,10001,Alabama Plus,Monroe,01099,AL,US
1,Alabama Plus,10001,Alabama Plus,Montgomery,01101,AL,US
1,Alabama Plus,10001,Alabama Plus,Morgan,01103,AL,US
1,Alabama Plus,10001,Alabama Plus,Perry,01105,AL,US
1,Alabama Plus,10001,Alabama Plus,Pickens,01107,AL,US
1,Alabama Plus,10001,Alabama Plus,Pike,01109,AL,US
1,Alabama Plus,10001,Alabama Plus,Randolph,01111,AL,US
1,Alabama Plus,10001,Alabama Plus,Russell,01113,AL,US
1,Alabama Plus,10001,Alabama Plus,Saint Clair,01115,AL,US
1,Alabama Plus,10001,Alabama Plus,Shelby,01117,AL,US
1,Alabama Plus,10001,Alabama Plus,Sumter,01119,AL,US
1,Alabama Plus,10001,Alabama Plus,Talladega,01121,AL,US
1,Alabama Plus,10001,Alabama Plus,Tallapoosa,01123,AL,US
1,Alabama Plus,10001,Alabama Plus,Tuscaloosa,01125,AL,US
1,Alabama Plus,10001,Alabama Plus,Walker,01127,AL,US
1,Alabama Plus,10001,Alabama Plus,Washington,01129,AL,US
1,Alabama Plus,10001,Alabama Plus,Wilcox,01131,AL,US
1,Alabama Plus,10001,Alabama Plus,Winston,01133,AL,US
96,US Nationwide,10096,US Nationwide,Autauga,01001,AL,US
96,US Nationwide,10096,US Nationwide,Baldwin,01003,AL,US
96,US Nationwide,10096,US Nationwide,Barbour,01005,AL,US
96,US Nationwide,10096,US Nationwide,Bibb,01007,AL,US
96,US Nationwide,10096,US Nationwide,Blount,01009,AL,US
96,US Nationwide,10096,US Nationwide,Bullock,01011,AL,US
96,US Nationwide,10096,US Nationwide,Butler,01013,AL,US
96,US Nationwide,10096,US Nationwide,Calhoun,01015,AL,US
96,US Nationwide,10096,US Nationwide,Chambers,01017,AL,US
96,US Nationwide,10096,US Nationwide,Cherokee,01019,AL,US
96,US Nationwide,10096,US Nationwide,Chilton,01021,AL,US
96,US Nationwide,10096,US Nationwide,Choctaw,01023,AL,US
96,US Nationwide,10096,US Nationwide,Clarke,01025,AL,US
96,US Nationwide,10096,US Nationwide,Clay,01027,AL,US
96,US Nationwide,10096,US Nationwide,Cleburne,01029,AL,US
96,US Nationwide,10096,US Nationwide,Coffee,01031,AL,US
96,US Nationwide,10096,US Nationwide,Colbert,01033,AL,US
96,US Nationwide,10096,US Nationwide,Conecuh,01035,AL,US
96,US Nationwide,10096,US Nationwide,Coosa,01037,AL,US
96,US Nationwide,10096,US Nationwide,Covington,01039,AL,US
96,US Nationwide,10096,US Nationwide,Crenshaw,01041,AL,US
96,US Nationwide,10096,US Nationwide,Cullman,01043,AL,US
96,US Nationwide,10096,US Nationwide,Dale,01045,AL,US
96,US Nationwide,10096,US Nationwide,Dallas,01047,AL,US
96,US Nationwide,10096,US Nationwide,DeKalb,01049,AL,US
96,US Nationwide,10096,US Nationwide,Elmore,01051,AL,US
96,US Nationwide,10096,US Nationwide,Escambia,01053,AL,US
96,US Nationwide,10096,US Nationwide,Etowah,01055,AL,US
96,US Nationwide,10096,US Nationwide,Fayette,01057,AL,US
96,US Nationwide,10096,US Nationwide,Franklin,01059,AL,US
96,US Nationwide,10096,US Nationwide,Geneva,01061,AL,US
96,US Nationwide,10096,US Nationwide,Greene,01063,AL,US
96,US Nationwide,10096,US Nationwide,Hale,01065,AL,US
96,US Nationwide,10096,US Nationwide,Henry,01067,AL,US
96,US Nationwide,10096,US Nationwide,Houston,01069,AL,US
96,US Nationwide,10096,US Nationwide,Jackson,01071,AL,US
96,US Nationwide,10096,US Nationwide,Jefferson,01073,AL,US
96,US Nationwide,10096,US Nationwide,Lamar,01075,AL,US
96,US Nationwide,10096,US Nationwide,Lauderdale,01077,AL,US
96,US Nationwide,10096,US Nationwide,Lawrence,01079,AL,US
96,US Nationwide,10096,US Nationwide,Lee,01081,AL,US
96,US Nationwide,10096,US Nationwide,Limestone,01083,AL,US
96,US Nationwide,10096,US Nationwide,Lowndes,01085,AL,US
96,US Nationwide,10096,US Nationwide,Macon,01087,AL,US
96,US Nationwide,10096,US Nationwide,Madison,01089,AL,US
96,US Nationwide,10096,US Nationwide,Marengo,01091,AL,US
96,US Nationwide,10096,US Nationwide,Marion,01093,AL,US
96,US Nationwide,10096,US Nationwide,Marshall,01095,AL,US
96,US Nationwide,10096,US Nationwide,Mobile,01097,AL,US
96,US Nationwide,10096,US Nationwide,Monroe,01099,AL,US
96,US Nationwide,10096,US Nationwide,Montgomery,01101,AL,US
96,US Nationwide,10096,US Nationwide,Morgan,01103,AL,US
96,US Nationwide,10096,US Nationwide,Perry,01105,AL,US
96,US Nationwide,10096,US Nationwide,Pickens,01107,AL,US
96,US Nationwide,10096,US Nationwide,Pike,01109,AL,US
96,US Nationwide,10096,US Nationwide,Randolph,01111,AL,US
96,US Nationwide,10096,US Nationwide,Russell,01113,AL,US
96,US Nationwide,10096,US Nationwide,Saint Clair,01115,AL,US
96,US Nationwide,10096,US Nationwide,Shelby,01117,AL,US
96,US Nationwide,10096,US Nationwide,Sumter,01119,AL,US
96,US Nationwide,10096,US Nationwide,Talladega,01121,AL,US
96,US Nationwide,10096,US Nationwide,Tallapoosa,01123,AL,US
96,US Nationwide,10096,US Nationwide,Tuscaloosa,01125,AL,US
96,US Nationwide,10096,US Nationwide,Walker,01127,AL,US
96,US Nationwide,10096,US Nationwide,Washington,01129,AL,US
96,US Nationwide,10096,US Nationwide,Wilcox,01131,AL,US
96,US Nationwide,10096,US Nationwide,Winston,01133,AL,US
4,Arkansas Statewide,10004,Arkansas Statewide,Arkansas,05001,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Ashley,05003,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Baxter,05005,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Benton,05007,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Boone,05009,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Bradley,05011,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Calhoun,05013,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Carroll,05015,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Chicot,05017,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Clark,05019,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Clay,05021,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Cleburne,05023,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Cleveland,05025,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Columbia,05027,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Conway,05029,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Craighead,05031,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Crawford,05033,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Crittenden,05035,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Cross,05037,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Dallas,05039,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Desha,05041,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Drew,05043,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Faulkner,05045,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Franklin,05047,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Fulton,05049,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Garland,05051,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Grant,05053,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Greene,05055,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Hempstead,05057,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Hot Spring,05059,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Howard,05061,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Independence,05063,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Izard,05065,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Jackson,05067,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Jefferson,05069,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Johnson,05071,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Lafayette,05073,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Lawrence,05075,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Lee,05077,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Lincoln,05079,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Little River,05081,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Logan,05083,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Lonoke,05085,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Madison,05087,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Marion,05089,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Miller,05091,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Mississippi,05093,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Monroe,05095,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Montgomery,05097,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Nevada,05099,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Newton,05101,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Ouachita,05103,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Perry,05105,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Phillips,05107,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Pike,05109,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Poinsett,05111,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Polk,05113,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Pope,05115,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Prairie,05117,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Pulaski,05119,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Randolph,05121,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Saint Francis,05123,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Saline,05125,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Scott,05127,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Searcy,05129,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Sebastian,05131,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Sevier,05133,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Sharp,05135,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Stone,05137,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Union,05139,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Van Buren,05141,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Washington,05143,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,White,05145,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Woodruff,05147,AR,US
4,Arkansas Statewide,10004,Arkansas Statewide,Yell,05149,AR,US
62,Tennesse Plus,10062,Tennesse Plus,Crittenden,05035,AR,US
65,TN - Western,10065,TN - Western,Crittenden,05035,AR,US
96,US Nationwide,10096,US Nationwide,Arkansas,05001,AR,US
96,US Nationwide,10096,US Nationwide,Ashley,05003,AR,US
96,US Nationwide,10096,US Nationwide,Baxter,05005,AR,US
96,US Nationwide,10096,US Nationwide,Benton,05007,AR,US
96,US Nationwide,10096,US Nationwide,Boone,05009,AR,US
96,US Nationwide,10096,US Nationwide,Bradley,05011,AR,US
96,US Nationwide,10096,US Nationwide,Calhoun,05013,AR,US
96,US Nationwide,10096,US Nationwide,Carroll,05015,AR,US
96,US Nationwide,10096,US Nationwide,Chicot,05017,AR,US
96,US Nationwide,10096,US Nationwide,Clark,05019,AR,US
96,US Nationwide,10096,US Nationwide,Clay,05021,AR,US
96,US Nationwide,10096,US Nationwide,Cleburne,05023,AR,US
96,US Nationwide,10096,US Nationwide,Cleveland,05025,AR,US
96,US Nationwide,10096,US Nationwide,Columbia,05027,AR,US
96,US Nationwide,10096,US Nationwide,Conway,05029,AR,US
96,US Nationwide,10096,US Nationwide,Craighead,05031,AR,US
96,US Nationwide,10096,US Nationwide,Crawford,05033,AR,US
96,US Nationwide,10096,US Nationwide,Crittenden,05035,AR,US
96,US Nationwide,10096,US Nationwide,Cross,05037,AR,US
96,US Nationwide,10096,US Nationwide,Dallas,05039,AR,US
96,US Nationwide,10096,US Nationwide,Desha,05041,AR,US
96,US Nationwide,10096,US Nationwide,Drew,05043,AR,US
96,US Nationwide,10096,US Nationwide,Faulkner,05045,AR,US
96,US Nationwide,10096,US Nationwide,Franklin,05047,AR,US
96,US Nationwide,10096,US Nationwide,Fulton,05049,AR,US
96,US Nationwide,10096,US Nationwide,Garland,05051,AR,US
96,US Nationwide,10096,US Nationwide,Grant,05053,AR,US
96,US Nationwide,10096,US Nationwide,Greene,05055,AR,US
96,US Nationwide,10096,US Nationwide,Hempstead,05057,AR,US
96,US Nationwide,10096,US Nationwide,Hot Spring,05059,AR,US
96,US Nationwide,10096,US Nationwide,Howard,05061,AR,US
96,US Nationwide,10096,US Nationwide,Independence,05063,AR,US
96,US Nationwide,10096,US Nationwide,Izard,05065,AR,US
96,US Nationwide,10096,US Nationwide,Jackson,05067,AR,US
96,US Nationwide,10096,US Nationwide,Jefferson,05069,AR,US
96,US Nationwide,10096,US Nationwide,Johnson,05071,AR,US
96,US Nationwide,10096,US Nationwide,Lafayette,05073,AR,US
96,US Nationwide,10096,US Nationwide,Lawrence,05075,AR,US
96,US Nationwide,10096,US Nationwide,Lee,05077,AR,US
96,US Nationwide,10096,US Nationwide,Lincoln,05079,AR,US
96,US Nationwide,10096,US Nationwide,Little River,05081,AR,US
96,US Nationwide,10096,US Nationwide,Logan,05083,AR,US
96,US Nationwide,10096,US Nationwide,Lonoke,05085,AR,US
96,US Nationwide,10096,US Nationwide,Madison,05087,AR,US
96,US Nationwide,10096,US Nationwide,Marion,05089,AR,US
96,US Nationwide,10096,US Nationwide,Miller,05091,AR,US
96,US Nationwide,10096,US Nationwide,Mississippi,05093,AR,US
96,US Nationwide,10096,US Nationwide,Monroe,05095,AR,US
96,US Nationwide,10096,US Nationwide,Montgomery,05097,AR,US
96,US Nationwide,10096,US Nationwide,Nevada,05099,AR,US
96,US Nationwide,10096,US Nationwide,Newton,05101,AR,US
96,US Nationwide,10096,US Nationwide,Ouachita,05103,AR,US
96,US Nationwide,10096,US Nationwide,Perry,05105,AR,US
96,US Nationwide,10096,US Nationwide,Phillips,05107,AR,US
96,US Nationwide,10096,US Nationwide,Pike,05109,AR,US
96,US Nationwide,10096,US Nationwide,Poinsett,05111,AR,US
96,US Nationwide,10096,US Nationwide,Polk,05113,AR,US
96,US Nationwide,10096,US Nationwide,Pope,05115,AR,US
96,US Nationwide,10096,US Nationwide,Prairie,05117,AR,US
96,US Nationwide,10096,US Nationwide,Pulaski,05119,AR,US
96,US Nationwide,10096,US Nationwide,Randolph,05121,AR,US
96,US Nationwide,10096,US Nationwide,Saint Francis,05123,AR,US
96,US Nationwide,10096,US Nationwide,Saline,05125,AR,US
96,US Nationwide,10096,US Nationwide,Scott,05127,AR,US
96,US Nationwide,10096,US Nationwide,Searcy,05129,AR,US
96,US Nationwide,10096,US Nationwide,Sebastian,05131,AR,US
96,US Nationwide,10096,US Nationwide,Sevier,05133,AR,US
96,US Nationwide,10096,US Nationwide,Sharp,05135,AR,US
96,US Nationwide,10096,US Nationwide,Stone,05137,AR,US
96,US Nationwide,10096,US Nationwide,Union,05139,AR,US
96,US Nationwide,10096,US Nationwide,Van Buren,05141,AR,US
96,US Nationwide,10096,US Nationwide,Washington,05143,AR,US
96,US Nationwide,10096,US Nationwide,White,05145,AR,US
96,US Nationwide,10096,US Nationwide,Woodruff,05147,AR,US
96,US Nationwide,10096,US Nationwide,Yell,05149,AR,US
3,Arizona Statewide,10003,Arizona Statewide,Apache,04001,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Cochise,04003,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Coconino,04005,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Gila,04007,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Graham,04009,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Greenlee,04011,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,La Paz,04012,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Maricopa,04013,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Mohave,04015,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Navajo,04017,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Pima,04019,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Pinal,04021,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Santa Cruz,04023,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Yavapai,04025,AZ,US
3,Arizona Statewide,10003,Arizona Statewide,Yuma,04027,AZ,US
96,US Nationwide,10096,US Nationwide,Apache,04001,AZ,US
96,US Nationwide,10096,US Nationwide,Cochise,04003,AZ,US
96,US Nationwide,10096,US Nationwide,Coconino,04005,AZ,US
96,US Nationwide,10096,US Nationwide,Gila,04007,AZ,US
96,US Nationwide,10096,US Nationwide,Graham,04009,AZ,US
96,US Nationwide,10096,US Nationwide,Greenlee,04011,AZ,US
96,US Nationwide,10096,US Nationwide,La Paz,04012,AZ,US
96,US Nationwide,10096,US Nationwide,Maricopa,04013,AZ,US
96,US Nationwide,10096,US Nationwide,Mohave,04015,AZ,US
96,US Nationwide,10096,US Nationwide,Navajo,04017,AZ,US
96,US Nationwide,10096,US Nationwide,Pima,04019,AZ,US
96,US Nationwide,10096,US Nationwide,Pinal,04021,AZ,US
96,US Nationwide,10096,US Nationwide,Santa Cruz,04023,AZ,US
96,US Nationwide,10096,US Nationwide,Yavapai,04025,AZ,US
96,US Nationwide,10096,US Nationwide,Yuma,04027,AZ,US
5,CA - Northern,10005,CA - Northern,Alameda,06001,CA,US
5,CA - Northern,10005,CA - Northern,Alpine,06003,CA,US
5,CA - Northern,10005,CA - Northern,Amador,06005,CA,US
5,CA - Northern,10005,CA - Northern,Butte,06007,CA,US
5,CA - Northern,10005,CA - Northern,Calaveras,06009,CA,US
5,CA - Northern,10005,CA - Northern,Colusa,06011,CA,US
5,CA - Northern,10005,CA - Northern,Contra Costa,06013,CA,US
5,CA - Northern,10005,CA - Northern,Del Norte,06015,CA,US
5,CA - Northern,10005,CA - Northern,El Dorado,06017,CA,US
5,CA - Northern,10005,CA - Northern,Fresno,06019,CA,US
5,CA - Northern,10005,CA - Northern,Glenn,06021,CA,US
5,CA - Northern,10005,CA - Northern,Humboldt,06023,CA,US
5,CA - Northern,10005,CA - Northern,Inyo,06027,CA,US
5,CA - Northern,10005,CA - Northern,Kings,06031,CA,US
5,CA - Northern,10005,CA - Northern,Lake,06033,CA,US
5,CA - Northern,10005,CA - Northern,Lassen,06035,CA,US
5,CA - Northern,10005,CA - Northern,Madera,06039,CA,US
5,CA - Northern,10005,CA - Northern,Marin,06041,CA,US
5,CA - Northern,10005,CA - Northern,Mariposa,06043,CA,US
5,CA - Northern,10005,CA - Northern,Mendocino,06045,CA,US
5,CA - Northern,10005,CA - Northern,Merced,06047,CA,US
5,CA - Northern,10005,CA - Northern,Modoc,06049,CA,US
5,CA - Northern,10005,CA - Northern,Mono,06051,CA,US
5,CA - Northern,10005,CA - Northern,Monterey,06053,CA,US
5,CA - Northern,10005,CA - Northern,Napa,06055,CA,US
5,CA - Northern,10005,CA - Northern,Nevada,06057,CA,US
5,CA - Northern,10005,CA - Northern,Placer,06061,CA,US
5,CA - Northern,10005,CA - Northern,Plumas,06063,CA,US
5,CA - Northern,10005,CA - Northern,Sacramento,06067,CA,US
5,CA - Northern,10005,CA - Northern,San Benito,06069,CA,US
5,CA - Northern,10005,CA - Northern,San Francisco,06075,CA,US
5,CA - Northern,10005,CA - Northern,San Joaquin,06077,CA,US
5,CA - Northern,10005,CA - Northern,San Mateo,06081,CA,US
5,CA - Northern,10005,CA - Northern,Santa Clara,06085,CA,US
5,CA - Northern,10005,CA - Northern,Santa Cruz,06087,CA,US
5,CA - Northern,10005,CA - Northern,Shasta,06089,CA,US
5,CA - Northern,10005,CA - Northern,Sierra,06091,CA,US
5,CA - Northern,10005,CA - Northern,Siskiyou,06093,CA,US
5,CA - Northern,10005,CA - Northern,Solano,06095,CA,US
5,CA - Northern,10005,CA - Northern,Sonoma,06097,CA,US
5,CA - Northern,10005,CA - Northern,Stanislaus,06099,CA,US
5,CA - Northern,10005,CA - Northern,Sutter,06101,CA,US
5,CA - Northern,10005,CA - Northern,Tehama,06103,CA,US
5,CA - Northern,10005,CA - Northern,Trinity,06105,CA,US
5,CA - Northern,10005,CA - Northern,Tulare,06107,CA,US
5,CA - Northern,10005,CA - Northern,Tuolumne,06109,CA,US
5,CA - Northern,10005,CA - Northern,Yolo,06113,CA,US
5,CA - Northern,10005,CA - Northern,Yuba,06115,CA,US
6,CA - Southern,10006,CA - Southern,Imperial,06025,CA,US
6,CA - Southern,10006,CA - Southern,Kern,06029,CA,US
6,CA - Southern,10006,CA - Southern,Los Angeles,06037,CA,US
6,CA - Southern,10006,CA - Southern,Orange,06059,CA,US
6,CA - Southern,10006,CA - Southern,Riverside,06065,CA,US
6,CA - Southern,10006,CA - Southern,San Bernardino,06071,CA,US
